listing_id,ts,seller_id,region,item_id,qty,list_price,expires_at
L0002303,2025-01-03 00:00:00,P00497,EU,I0016,3,54.42,2025-01-04 07:00:00
L0002278,2025-01-03 00:00:00,P00094,EU,I0000,2,68.64,2025-01-04 07:00:00
L0002277,2025-01-03 00:00:00,P00090,EU,I0039,1,68.39,2025-01-04 10:00:00
L0002275,2025-01-03 00:00:00,P00056,ASIA,I0036,2,29.27,2025-01-04 11:00:00
L0002285,2025-01-03 00:00:00,P00199,NA,I0000,1,73.51,2025-01-03 23:00:00
L0002273,2025-01-03 00:00:00,P00039,EU,I0018,2,48.15,2025-01-03 20:00:00
L0002274,2025-01-03 00:00:00,P00046,EU,I0011,3,418.83,2025-01-03 12:00:00
L0002295,2025-01-03 00:00:00,P00354,EU,I0039,3,52.4,2025-01-04 01:00:00
L0002288,2025-01-03 00:00:00,P00234,EU,I0018,1,53.88,2025-01-03 20:00:00
L0002287,2025-01-03 00:00:00,P00224,NA,I0018,1,46.37,2025-01-04 01:00:00
L0002286,2025-01-03 00:00:00,P00223,NA,I0020,1,61.06,2025-01-03 21:00:00
L0002289,2025-01-03 00:00:00,P00245,EU,I0034,1,88.11,2025-01-04 05:00:00
L0002297,2025-01-03 00:00:00,P00411,NA,I0019,1,53.25,2025-01-04 11:00:00
L0002292,2025-01-03 00:00:00,P00325,EU,I0031,2,69.31,2025-01-03 21:00:00
L0002272,2025-01-03 00:00:00,P00003,EU,I0001,1,477.14,2025-01-03 12:00:00
L0002293,2025-01-03 00:00:00,P00344,EU,I0010,2,53.59,2025-01-03 14:00:00
L0002324,2025-01-03 01:00:00,P00140,NA,I0000,2,80.15,2025-01-04 12:00:00
L0002354,2025-01-03 01:00:00,P00515,EU,I0026,1,61.37,2025-01-04 11:00:00
L0002336,2025-01-03 01:00:00,P00243,NA,I0014,2,45.12,2025-01-03 21:00:00
L0002323,2025-01-03 01:00:00,P00114,EU,I0016,1,46.01,2025-01-03 13:00:00
L0002320,2025-01-03 01:00:00,P00062,NA,I0018,2,55.29,2025-01-03 19:00:00
L0002364,2025-01-03 01:00:00,P00584,EU,I0026,1,61.42,2025-01-03 20:00:00
L0002365,2025-01-03 01:00:00,P00590,NA,I0038,2,62.31,2025-01-04 00:00:00
L0002341,2025-01-03 01:00:00,P00321,EU,I0025,2,57.81,2025-01-03 18:00:00
L0002340,2025-01-03 01:00:00,P00297,ASIA,I0001,2,430.5,2025-01-04 11:00:00
L0002317,2025-01-03 01:00:00,P00037,EU,I0005,1,68.44,2025-01-03 20:00:00
L0002338,2025-01-03 01:00:00,P00280,NA,I0021,1,39.16,2025-01-04 05:00:00
L0002339,2025-01-03 01:00:00,P00291,EU,I0004,1,73.64,2025-01-04 09:00:00
L0002316,2025-01-03 01:00:00,P00035,EU,I0002,1,51.68,2025-01-04 04:00:00
L0002318,2025-01-03 01:00:00,P00057,EU,I0038,2,87.62,2025-01-03 18:00:00
L0002319,2025-01-03 01:00:00,P00058,ASIA,I0026,2,79.34,2025-01-04 05:00:00
L0002314,2025-01-03 01:00:00,P00016,ASIA,I0023,1,66.33,2025-01-04 09:00:00
L0002333,2025-01-03 01:00:00,P00215,EU,I0007,1,3098.15,2025-01-04 07:00:00
L0002325,2025-01-03 01:00:00,P00146,EU,I0013,1,73.18,2025-01-04 07:00:00
L0002322,2025-01-03 01:00:00,P00095,NA,I0038,1,58.04,2025-01-03 14:00:00
L0002315,2025-01-03 01:00:00,P00031,EU,I0030,3,78.64,2025-01-03 21:00:00
L0002321,2025-01-03 01:00:00,P00072,ASIA,I0033,1,59.8,2025-01-04 10:00:00
L0002326,2025-01-03 01:00:00,P00151,ASIA,I0023,1,68.62,2025-01-04 01:00:00
L0002361,2025-01-03 01:00:00,P00568,EU,I0014,1,40.56,2025-01-04 01:00:00
L0002327,2025-01-03 01:00:00,P00153,NA,I0019,1,45.86,2025-01-04 01:00:00
L0002350,2025-01-03 01:00:00,P00459,EU,I0039,1,51.49,2025-01-04 07:00:00
L0002357,2025-01-03 01:00:00,P00526,EU,I0009,1,73.47,2025-01-03 13:00:00
L0002356,2025-01-03 01:00:00,P00519,NA,I0021,3,44.09,2025-01-03 19:00:00
L0002355,2025-01-03 01:00:00,P00517,NA,I0015,2,43.12,2025-01-04 07:00:00
L0002353,2025-01-03 01:00:00,P00510,NA,I0039,2,59.67,2025-01-04 01:00:00
L0002346,2025-01-03 01:00:00,P00415,NA,I0023,1,76.89,2025-01-04 03:00:00
L0002351,2025-01-03 01:00:00,P00500,EU,I0000,2,81.08,2025-01-04 01:00:00
L0002352,2025-01-03 01:00:00,P00501,ASIA,I0019,2,49.19,2025-01-04 08:00:00
L0002343,2025-01-03 01:00:00,P00366,EU,I0019,2,59.03,2025-01-03 23:00:00
L0002345,2025-01-03 01:00:00,P00400,EU,I0030,1,71.19,2025-01-04 07:00:00
L0002344,2025-01-03 01:00:00,P00382,NA,I0023,2,74.74,2025-01-03 13:00:00
L0002347,2025-01-03 01:00:00,P00438,NA,I0038,1,68.9,2025-01-04 12:00:00
L0002363,2025-01-03 01:00:00,P00577,NA,I0028,1,48.63,2025-01-04 07:00:00
L0002349,2025-01-03 01:00:00,P00457,EU,I0018,4,53.24,2025-01-04 08:00:00
L0002348,2025-01-03 01:00:00,P00451,NA,I0038,2,62.37,2025-01-04 00:00:00
L0002337,2025-01-03 01:00:00,P00254,EU,I0000,1,81.19,2025-01-04 05:00:00
L0002335,2025-01-03 01:00:00,P00234,EU,I0034,2,81.22,2025-01-04 08:00:00
L0002334,2025-01-03 01:00:00,P00217,NA,I0019,2,54.45,2025-01-03 18:00:00
L0002328,2025-01-03 01:00:00,P00162,ASIA,I0004,1,71.58,2025-01-03 14:00:00
L0002329,2025-01-03 01:00:00,P00170,NA,I0002,1,39.05,2025-01-04 02:00:00
L0002332,2025-01-03 01:00:00,P00207,ASIA,I0039,2,58.21,2025-01-04 07:00:00
L0002331,2025-01-03 01:00:00,P00195,NA,I0031,3,57.25,2025-01-04 07:00:00
L0002330,2025-01-03 01:00:00,P00187,EU,I0038,1,62.99,2025-01-04 08:00:00
L0002360,2025-01-03 01:00:00,P00556,ASIA,I0003,1,59.09,2025-01-04 08:00:00
L0002358,2025-01-03 01:00:00,P00537,EU,I0027,1,419.07,2025-01-04 06:00:00
L0002359,2025-01-03 01:00:00,P00541,NA,I0030,1,56.92,2025-01-04 09:00:00
L0002342,2025-01-03 01:00:00,P00331,EU,I0000,1,108.4,2025-01-04 10:00:00
L0002362,2025-01-03 01:00:00,P00573,ASIA,I0017,1,513.82,2025-01-04 05:00:00
L0002383,2025-01-03 02:00:00,P00254,EU,I0025,2,75.6,2025-01-04 05:00:00
L0002366,2025-01-03 02:00:00,P00006,EU,I0009,2,56.38,2025-01-04 07:00:00
L0002382,2025-01-03 02:00:00,P00248,ASIA,I0025,2,62.02,2025-01-03 23:00:00
L0002381,2025-01-03 02:00:00,P00247,NA,I0006,1,507.0,2025-01-04 00:00:00
L0002380,2025-01-03 02:00:00,P00235,EU,I0026,4,74.4,2025-01-03 16:00:00
L0002386,2025-01-03 02:00:00,P00273,ASIA,I0032,2,31.31,2025-01-03 19:00:00
L0002378,2025-01-03 02:00:00,P00209,EU,I0030,1,61.6,2025-01-03 23:00:00
L0002376,2025-01-03 02:00:00,P00203,EU,I0013,1,52.78,2025-01-04 03:00:00
L0002384,2025-01-03 02:00:00,P00268,EU,I0034,1,89.72,2025-01-04 09:00:00
L0002377,2025-01-03 02:00:00,P00208,ASIA,I0023,2,72.86,2025-01-03 22:00:00
L0002374,2025-01-03 02:00:00,P00157,EU,I0038,2,85.53,2025-01-04 04:00:00
L0002373,2025-01-03 02:00:00,P00133,EU,I0013,3,50.81,2025-01-04 12:00:00
L0002372,2025-01-03 02:00:00,P00122,NA,I0011,2,322.4,2025-01-04 05:00:00
L0002371,2025-01-03 02:00:00,P00101,NA,I0028,1,45.8,2025-01-04 02:00:00
L0002385,2025-01-03 02:00:00,P00269,ASIA,I0013,1,53.04,2025-01-03 23:00:00
L0002379,2025-01-03 02:00:00,P00230,EU,I0010,2,44.15,2025-01-04 08:00:00
L0002375,2025-01-03 02:00:00,P00199,NA,I0008,2,70.7,2025-01-04 06:00:00
L0002367,2025-01-03 02:00:00,P00021,EU,I0001,1,490.15,2025-01-04 11:00:00
L0002391,2025-01-03 02:00:00,P00331,EU,I0029,2,52.64,2025-01-03 18:00:00
L0002389,2025-01-03 02:00:00,P00286,EU,I0034,3,92.7,2025-01-04 00:00:00
L0002368,2025-01-03 02:00:00,P00056,ASIA,I0003,1,67.04,2025-01-03 20:00:00
L0002370,2025-01-03 02:00:00,P00099,EU,I0028,2,56.4,2025-01-03 18:00:00
L0002399,2025-01-03 02:00:00,P00413,EU,I0014,1,53.74,2025-01-03 17:00:00
L0002388,2025-01-03 02:00:00,P00285,EU,I0023,1,79.31,2025-01-04 05:00:00
L0002387,2025-01-03 02:00:00,P00280,NA,I0028,4,48.91,2025-01-03 21:00:00
L0002401,2025-01-03 02:00:00,P00416,ASIA,I0023,2,82.89,2025-01-04 00:00:00
L0002390,2025-01-03 02:00:00,P00301,EU,I0021,2,49.77,2025-01-03 23:00:00
L0002369,2025-01-03 02:00:00,P00097,EU,I0003,2,64.66,2025-01-03 15:00:00
L0002411,2025-01-03 02:00:00,P00593,NA,I0015,1,35.91,2025-01-04 04:00:00
L0002409,2025-01-03 02:00:00,P00581,ASIA,I0017,1,415.16,2025-01-03 14:00:00
L0002408,2025-01-03 02:00:00,P00565,NA,I0020,2,51.49,2025-01-03 22:00:00
L0002407,2025-01-03 02:00:00,P00508,EU,I0033,2,59.99,2025-01-03 19:00:00
L0002410,2025-01-03 02:00:00,P00582,EU,I0013,2,48.77,2025-01-04 03:00:00
L0002404,2025-01-03 02:00:00,P00491,EU,I0028,1,68.58,2025-01-03 20:00:00
L0002392,2025-01-03 02:00:00,P00338,NA,I0030,4,77.23,2025-01-04 04:00:00
L0002393,2025-01-03 02:00:00,P00350,EU,I0030,1,64.61,2025-01-03 16:00:00
L0002405,2025-01-03 02:00:00,P00496,ASIA,I0022,1,369.71,2025-01-04 11:00:00
L0002395,2025-01-03 02:00:00,P00358,EU,I0018,1,59.48,2025-01-04 05:00:00
L0002396,2025-01-03 02:00:00,P00384,EU,I0023,1,71.53,2025-01-03 20:00:00
L0002397,2025-01-03 02:00:00,P00392,NA,I0010,1,49.32,2025-01-03 14:00:00
L0002394,2025-01-03 02:00:00,P00353,NA,I0010,1,48.98,2025-01-03 22:00:00
L0002400,2025-01-03 02:00:00,P00414,EU,I0016,3,61.67,2025-01-04 13:00:00
L0002406,2025-01-03 02:00:00,P00503,NA,I0019,1,53.69,2025-01-04 11:00:00
L0002402,2025-01-03 02:00:00,P00446,NA,I0021,2,41.72,2025-01-04 02:00:00
L0002403,2025-01-03 02:00:00,P00487,NA,I0026,2,54.29,2025-01-03 19:00:00
L0002398,2025-01-03 02:00:00,P00402,EU,I0004,1,87.45,2025-01-03 14:00:00
L0002445,2025-01-03 03:00:00,P00399,NA,I0028,1,46.72,2025-01-03 16:00:00
L0002450,2025-01-03 03:00:00,P00451,NA,I0025,2,63.23,2025-01-04 00:00:00
L0002412,2025-01-03 03:00:00,P00010,EU,I0033,1,71.43,2025-01-03 19:00:00
L0002448,2025-01-03 03:00:00,P00439,EU,I0022,2,517.3,2025-01-03 18:00:00
L0002451,2025-01-03 03:00:00,P00496,ASIA,I0034,2,73.0,2025-01-03 21:00:00
L0002446,2025-01-03 03:00:00,P00406,NA,I0013,1,52.92,2025-01-04 11:00:00
L0002441,2025-01-03 03:00:00,P00370,EU,I0033,1,64.77,2025-01-03 18:00:00
L0002438,2025-01-03 03:00:00,P00285,EU,I0018,1,62.46,2025-01-04 03:00:00
L0002452,2025-01-03 03:00:00,P00506,EU,I0027,1,417.19,2025-01-04 10:00:00
L0002449,2025-01-03 03:00:00,P00450,NA,I0025,1,68.4,2025-01-04 05:00:00
L0002425,2025-01-03 03:00:00,P00201,NA,I0012,1,405.86,2025-01-04 08:00:00
L0002427,2025-01-03 03:00:00,P00212,EU,I0008,2,71.03,2025-01-04 07:00:00
L0002424,2025-01-03 03:00:00,P00170,NA,I0023,1,86.25,2025-01-04 14:00:00
L0002428,2025-01-03 03:00:00,P00225,EU,I0020,2,68.51,2025-01-04 11:00:00
L0002434,2025-01-03 03:00:00,P00263,EU,I0038,1,58.29,2025-01-04 04:00:00
L0002421,2025-01-03 03:00:00,P00099,EU,I0000,2,100.5,2025-01-03 19:00:00
L0002433,2025-01-03 03:00:00,P00262,EU,I0031,1,72.23,2025-01-04 10:00:00
L0002453,2025-01-03 03:00:00,P00536,EU,I0013,2,53.62,2025-01-04 10:00:00
L0002443,2025-01-03 03:00:00,P00392,NA,I0013,3,55.54,2025-01-04 14:00:00
L0002426,2025-01-03 03:00:00,P00210,EU,I0026,1,75.82,2025-01-04 02:00:00
L0002455,2025-01-03 03:00:00,P00560,NA,I0036,1,34.46,2025-01-04 13:00:00
L0002444,2025-01-03 03:00:00,P00398,ASIA,I0012,2,442.81,2025-01-04 02:00:00
L0002413,2025-01-03 03:00:00,P00014,NA,I0002,1,41.77,2025-01-04 03:00:00
L0002414,2025-01-03 03:00:00,P00015,NA,I0020,1,63.55,2025-01-03 18:00:00
L0002415,2025-01-03 03:00:00,P00017,NA,I0013,1,59.41,2025-01-04 05:00:00
L0002416,2025-01-03 03:00:00,P00022,NA,I0034,1,85.23,2025-01-04 04:00:00
L0002454,2025-01-03 03:00:00,P00558,EU,I0011,1,432.42,2025-01-04 12:00:00
L0002442,2025-01-03 03:00:00,P00387,NA,I0011,1,398.21,2025-01-03 20:00:00
L0002418,2025-01-03 03:00:00,P00046,EU,I0030,2,53.8,2025-01-03 20:00:00
L0002420,2025-01-03 03:00:00,P00070,NA,I0031,3,52.19,2025-01-04 08:00:00
L0002431,2025-01-03 03:00:00,P00240,EU,I0002,1,42.95,2025-01-04 03:00:00
L0002429,2025-01-03 03:00:00,P00227,NA,I0018,2,53.52,2025-01-04 01:00:00
L0002417,2025-01-03 03:00:00,P00029,NA,I0001,1,414.35,2025-01-04 06:00:00
L0002432,2025-01-03 03:00:00,P00251,NA,I0014,1,43.66,2025-01-03 19:00:00
L0002430,2025-01-03 03:00:00,P00229,ASIA,I0008,1,55.68,2025-01-04 10:00:00
L0002456,2025-01-03 03:00:00,P00576,NA,I0033,2,68.98,2025-01-03 20:00:00
L0002457,2025-01-03 03:00:00,P00591,NA,I0009,3,65.76,2025-01-03 19:00:00
L0002436,2025-01-03 03:00:00,P00274,EU,I0010,1,68.47,2025-01-03 19:00:00
L0002435,2025-01-03 03:00:00,P00268,EU,I0015,1,50.88,2025-01-03 22:00:00
L0002439,2025-01-03 03:00:00,P00333,EU,I0015,2,54.08,2025-01-03 17:00:00
L0002447,2025-01-03 03:00:00,P00424,EU,I0019,4,53.92,2025-01-03 23:00:00
L0002437,2025-01-03 03:00:00,P00282,EU,I0009,2,66.39,2025-01-03 16:00:00
L0002419,2025-01-03 03:00:00,P00068,ASIA,I0018,2,63.24,2025-01-04 10:00:00
L0002423,2025-01-03 03:00:00,P00132,EU,I0031,2,57.29,2025-01-04 08:00:00
L0002422,2025-01-03 03:00:00,P00130,ASIA,I0029,2,45.29,2025-01-04 03:00:00
L0002440,2025-01-03 03:00:00,P00342,NA,I0034,1,88.59,2025-01-04 09:00:00
L0004560,2025-01-03 03:39:00,P00568,,I0025,1,37.06,2025-01-03 09:39:00
L0004561,2025-01-03 03:57:00,P00505,,I0025,1,51.88,2025-01-03 09:57:00
L0002458,2025-01-03 04:00:00,P00003,EU,I0033,1,69.24,2025-01-03 21:00:00
L0002463,2025-01-03 04:00:00,P00047,NA,I0015,1,56.57,2025-01-04 09:00:00
L0002460,2025-01-03 04:00:00,P00008,NA,I0019,1,58.95,2025-01-04 13:00:00
L0002459,2025-01-03 04:00:00,P00006,EU,I0037,2,452.66,2025-01-03 17:00:00
L0002476,2025-01-03 04:00:00,P00254,EU,I0035,1,3760.69,2025-01-04 04:00:00
L0002472,2025-01-03 04:00:00,P00183,NA,I0014,1,53.86,2025-01-04 15:00:00
L0002477,2025-01-03 04:00:00,P00265,EU,I0023,2,87.28,2025-01-04 10:00:00
L0002473,2025-01-03 04:00:00,P00190,EU,I0021,1,44.38,2025-01-04 11:00:00
L0002462,2025-01-03 04:00:00,P00040,EU,I0002,2,41.19,2025-01-04 10:00:00
L0002495,2025-01-03 04:00:00,P00586,ASIA,I0020,1,54.13,2025-01-04 15:00:00
L0002475,2025-01-03 04:00:00,P00248,ASIA,I0002,1,41.62,2025-01-03 16:00:00
L0002464,2025-01-03 04:00:00,P00070,NA,I0013,2,47.73,2025-01-04 13:00:00
L0002465,2025-01-03 04:00:00,P00098,EU,I0026,3,76.57,2025-01-03 17:00:00
L0002482,2025-01-03 04:00:00,P00309,ASIA,I0018,1,60.07,2025-01-04 14:00:00
L0002480,2025-01-03 04:00:00,P00292,NA,I0013,1,61.38,2025-01-04 00:00:00
L0002461,2025-01-03 04:00:00,P00024,EU,I0037,1,481.07,2025-01-03 16:00:00
L0002481,2025-01-03 04:00:00,P00297,ASIA,I0039,1,62.11,2025-01-03 17:00:00
L0002483,2025-01-03 04:00:00,P00328,EU,I0017,2,565.46,2025-01-04 10:00:00
L0002471,2025-01-03 04:00:00,P00169,ASIA,I0031,1,66.32,2025-01-04 08:00:00
L0002484,2025-01-03 04:00:00,P00363,NA,I0037,2,480.1,2025-01-03 16:00:00
L0002486,2025-01-03 04:00:00,P00408,EU,I0014,1,50.95,2025-01-04 13:00:00
L0002491,2025-01-03 04:00:00,P00532,EU,I0000,2,76.23,2025-01-04 07:00:00
L0002489,2025-01-03 04:00:00,P00482,EU,I0002,2,53.91,2025-01-04 12:00:00
L0002490,2025-01-03 04:00:00,P00484,EU,I0031,1,85.42,2025-01-03 20:00:00
L0002492,2025-01-03 04:00:00,P00559,EU,I0020,2,85.14,2025-01-03 18:00:00
L0002488,2025-01-03 04:00:00,P00448,NA,I0036,1,31.42,2025-01-03 23:00:00
L0002479,2025-01-03 04:00:00,P00284,NA,I0018,1,43.91,2025-01-03 16:00:00
L0002467,2025-01-03 04:00:00,P00103,NA,I0033,1,69.92,2025-01-04 07:00:00
L0002468,2025-01-03 04:00:00,P00149,ASIA,I0027,2,426.83,2025-01-03 18:00:00
L0002485,2025-01-03 04:00:00,P00390,NA,I0000,1,72.04,2025-01-04 10:00:00
L0002470,2025-01-03 04:00:00,P00166,NA,I0023,1,66.89,2025-01-03 18:00:00
L0002487,2025-01-03 04:00:00,P00410,NA,I0009,1,66.28,2025-01-04 08:00:00
L0002469,2025-01-03 04:00:00,P00161,ASIA,I0018,2,63.29,2025-01-04 02:00:00
L0002494,2025-01-03 04:00:00,P00584,EU,I0018,1,95.98,2025-01-04 09:00:00
L0002493,2025-01-03 04:00:00,P00565,NA,I0020,2,68.17,2025-01-04 05:00:00
L0002474,2025-01-03 04:00:00,P00233,ASIA,I0002,2,50.46,2025-01-03 17:00:00
L0002466,2025-01-03 04:00:00,P00102,EU,I0006,1,524.35,2025-01-04 11:00:00
L0002478,2025-01-03 04:00:00,P00278,NA,I0014,2,54.98,2025-01-04 13:00:00
L0002518,2025-01-03 05:00:00,P00224,NA,I0034,4,93.38,2025-01-04 07:00:00
L0002504,2025-01-03 05:00:00,P00080,EU,I0034,1,103.97,2025-01-03 23:00:00
L0002508,2025-01-03 05:00:00,P00147,EU,I0011,1,398.57,2025-01-04 08:00:00
L0002509,2025-01-03 05:00:00,P00150,EU,I0000,1,83.11,2025-01-04 12:00:00
L0002536,2025-01-03 05:00:00,P00459,EU,I0004,1,84.28,2025-01-04 03:00:00
L0002497,2025-01-03 05:00:00,P00026,NA,I0026,1,56.14,2025-01-04 02:00:00
L0002521,2025-01-03 05:00:00,P00256,EU,I0021,1,42.23,2025-01-04 08:00:00
L0002506,2025-01-03 05:00:00,P00122,NA,I0038,3,60.99,2025-01-04 01:00:00
L0002503,2025-01-03 05:00:00,P00078,NA,I0036,2,30.04,2025-01-04 09:00:00
L0002517,2025-01-03 05:00:00,P00220,ASIA,I0016,1,55.47,2025-01-04 13:00:00
L0002501,2025-01-03 05:00:00,P00050,EU,I0028,1,67.12,2025-01-03 19:00:00
L0002500,2025-01-03 05:00:00,P00046,EU,I0034,1,101.4,2025-01-03 18:00:00
L0002499,2025-01-03 05:00:00,P00030,NA,I0008,1,72.42,2025-01-04 12:00:00
L0002498,2025-01-03 05:00:00,P00029,NA,I0000,1,86.6,2025-01-04 14:00:00
L0002496,2025-01-03 05:00:00,P00018,NA,I0039,1,53.55,2025-01-04 09:00:00
L0002507,2025-01-03 05:00:00,P00135,EU,I0023,1,88.9,2025-01-03 21:00:00
L0002525,2025-01-03 05:00:00,P00359,NA,I0039,1,53.45,2025-01-03 22:00:00
L0002516,2025-01-03 05:00:00,P00212,EU,I0000,2,89.03,2025-01-04 04:00:00
L0002502,2025-01-03 05:00:00,P00069,EU,I0016,4,46.98,2025-01-04 12:00:00
L0002515,2025-01-03 05:00:00,P00204,NA,I0029,2,47.86,2025-01-04 04:00:00
L0002512,2025-01-03 05:00:00,P00175,EU,I0034,1,92.47,2025-01-04 10:00:00
L0002513,2025-01-03 05:00:00,P00180,ASIA,I0025,1,60.1,2025-01-04 11:00:00
L0002505,2025-01-03 05:00:00,P00107,NA,I0004,3,83.49,2025-01-03 18:00:00
L0002510,2025-01-03 05:00:00,P00151,ASIA,I0013,2,54.52,2025-01-03 23:00:00
L0002523,2025-01-03 05:00:00,P00340,EU,I0018,1,57.08,2025-01-04 05:00:00
L0002547,2025-01-03 05:00:00,P00596,EU,I0019,1,75.12,2025-01-04 16:00:00
L0002546,2025-01-03 05:00:00,P00594,EU,I0030,1,71.48,2025-01-04 10:00:00
L0002544,2025-01-03 05:00:00,P00558,EU,I0030,2,65.46,2025-01-04 13:00:00
L0002543,2025-01-03 05:00:00,P00555,EU,I0018,1,64.27,2025-01-04 15:00:00
L0002542,2025-01-03 05:00:00,P00547,EU,I0022,1,459.74,2025-01-04 01:00:00
L0002541,2025-01-03 05:00:00,P00534,NA,I0029,2,52.18,2025-01-04 04:00:00
L0002540,2025-01-03 05:00:00,P00522,EU,I0004,1,85.12,2025-01-04 16:00:00
L0002539,2025-01-03 05:00:00,P00511,NA,I0018,1,52.38,2025-01-04 09:00:00
L0002538,2025-01-03 05:00:00,P00496,ASIA,I0034,1,85.88,2025-01-04 14:00:00
L0002519,2025-01-03 05:00:00,P00225,EU,I0016,2,60.03,2025-01-04 01:00:00
L0002537,2025-01-03 05:00:00,P00495,EU,I0006,1,691.62,2025-01-03 22:00:00
L0002534,2025-01-03 05:00:00,P00442,EU,I0029,1,60.76,2025-01-04 00:00:00
L0002535,2025-01-03 05:00:00,P00456,NA,I0012,3,361.14,2025-01-04 01:00:00
L0002533,2025-01-03 05:00:00,P00434,ASIA,I0023,2,82.73,2025-01-03 19:00:00
L0002511,2025-01-03 05:00:00,P00170,NA,I0018,1,55.65,2025-01-04 16:00:00
L0002520,2025-01-03 05:00:00,P00232,ASIA,I0018,1,54.41,2025-01-03 22:00:00
L0002528,2025-01-03 05:00:00,P00402,EU,I0016,3,61.18,2025-01-04 00:00:00
L0002514,2025-01-03 05:00:00,P00185,EU,I0029,1,67.16,2025-01-04 05:00:00
L0002545,2025-01-03 05:00:00,P00572,ASIA,I0008,2,57.68,2025-01-04 16:00:00
L0002532,2025-01-03 05:00:00,P00428,NA,I0021,2,36.97,2025-01-04 01:00:00
L0002522,2025-01-03 05:00:00,P00339,EU,I0037,1,523.58,2025-01-04 12:00:00
L0002530,2025-01-03 05:00:00,P00416,ASIA,I0006,2,600.27,2025-01-04 00:00:00
L0002529,2025-01-03 05:00:00,P00409,ASIA,I0036,2,39.5,2025-01-03 17:00:00
L0002527,2025-01-03 05:00:00,P00395,EU,I0027,1,502.01,2025-01-03 17:00:00
L0002526,2025-01-03 05:00:00,P00362,EU,I0020,1,67.11,2025-01-04 01:00:00
L0002524,2025-01-03 05:00:00,P00351,EU,I0010,1,53.93,2025-01-03 18:00:00
L0002531,2025-01-03 05:00:00,P00421,NA,I0038,1,75.09,2025-01-04 11:00:00
L0002587,2025-01-03 06:00:00,P00520,EU,I0025,2,101.02,2025-01-04 00:00:00
L0002580,2025-01-03 06:00:00,P00441,EU,I0023,1,86.75,2025-01-03 22:00:00
L0002581,2025-01-03 06:00:00,P00469,NA,I0028,1,59.01,2025-01-04 01:00:00
L0002582,2025-01-03 06:00:00,P00477,NA,I0034,1,101.36,2025-01-04 12:00:00
L0002583,2025-01-03 06:00:00,P00478,EU,I0039,2,58.19,2025-01-04 05:00:00
L0002573,2025-01-03 06:00:00,P00371,EU,I0021,2,37.44,2025-01-04 06:00:00
L0002585,2025-01-03 06:00:00,P00497,EU,I0029,3,59.4,2025-01-03 21:00:00
L0002588,2025-01-03 06:00:00,P00521,NA,I0036,2,39.42,2025-01-04 01:00:00
L0002557,2025-01-03 06:00:00,P00166,NA,I0015,1,56.83,2025-01-04 03:00:00
L0002590,2025-01-03 06:00:00,P00546,EU,I0012,3,464.96,2025-01-03 18:00:00
L0002592,2025-01-03 06:00:00,P00554,EU,I0014,2,47.36,2025-01-03 18:00:00
L0002593,2025-01-03 06:00:00,P00565,NA,I0000,1,81.28,2025-01-03 19:00:00
L0002594,2025-01-03 06:00:00,P00566,EU,I0020,1,69.66,2025-01-03 19:00:00
L0002595,2025-01-03 06:00:00,P00589,NA,I0003,3,74.84,2025-01-04 01:00:00
L0002596,2025-01-03 06:00:00,P00593,NA,I0013,2,65.44,2025-01-03 23:00:00
L0002591,2025-01-03 06:00:00,P00547,EU,I0036,1,31.28,2025-01-04 16:00:00
L0002579,2025-01-03 06:00:00,P00438,NA,I0036,3,37.08,2025-01-04 17:00:00
L0002589,2025-01-03 06:00:00,P00543,NA,I0014,2,44.36,2025-01-04 01:00:00
L0002578,2025-01-03 06:00:00,P00437,NA,I0030,1,66.07,2025-01-04 14:00:00
L0002549,2025-01-03 06:00:00,P00040,EU,I0010,1,57.14,2025-01-04 13:00:00
L0002576,2025-01-03 06:00:00,P00405,ASIA,I0013,1,69.05,2025-01-04 04:00:00
L0002586,2025-01-03 06:00:00,P00518,EU,I0025,2,82.99,2025-01-04 13:00:00
L0002551,2025-01-03 06:00:00,P00063,EU,I0020,2,63.75,2025-01-04 07:00:00
L0002550,2025-01-03 06:00:00,P00056,ASIA,I0021,1,40.75,2025-01-04 14:00:00
L0002552,2025-01-03 06:00:00,P00075,ASIA,I0009,1,50.77,2025-01-04 11:00:00
L0002553,2025-01-03 06:00:00,P00076,ASIA,I0029,1,52.83,2025-01-03 21:00:00
L0002555,2025-01-03 06:00:00,P00108,EU,I0009,1,77.89,2025-01-04 06:00:00
L0002556,2025-01-03 06:00:00,P00152,NA,I0032,1,40.22,2025-01-04 00:00:00
L0002558,2025-01-03 06:00:00,P00178,NA,I0006,1,631.55,2025-01-03 19:00:00
L0002559,2025-01-03 06:00:00,P00185,EU,I0028,1,54.97,2025-01-04 06:00:00
L0002577,2025-01-03 06:00:00,P00424,EU,I0019,1,73.95,2025-01-04 11:00:00
L0002561,2025-01-03 06:00:00,P00192,EU,I0020,1,62.82,2025-01-03 22:00:00
L0002562,2025-01-03 06:00:00,P00193,NA,I0038,3,85.87,2025-01-04 05:00:00
L0002563,2025-01-03 06:00:00,P00210,EU,I0025,2,69.41,2025-01-04 04:00:00
L0002554,2025-01-03 06:00:00,P00103,NA,I0009,1,76.8,2025-01-04 04:00:00
L0002565,2025-01-03 06:00:00,P00239,ASIA,I0005,3,65.96,2025-01-03 22:00:00
L0002584,2025-01-03 06:00:00,P00482,EU,I0014,2,60.29,2025-01-04 02:00:00
